id_venda;data_venda;nome_vendedor;nome_comprador;meio_pagamento;quantidade;preco_unitario;valor_total;local_empresa;produto;codigo_produto;segmento_produto
186;25/08/2023;Srta. Jade Silva;Elisa Rios;Cartão;5;47,6;238;Belo Horizonte;Notebook;PROD002;Áudio e Vídeo
187;14/06/2023;Srta. Jade Silva;Apollo da Mota;Pix;8;455,43;3643,44;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
188;16/09/2023;Alice Araújo;Liz Macedo;Pix;1;230,76;230,76;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
189;06/07/2023;Igor Alves;Maria Cecília Ramos;Dinheiro;8;495,58;3964,64;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
190;20/11/2023;Igor Alves;Gael Souza;Boleto;7;389,49;2726,43;Belo Horizonte;Micro-ondas;PROD010;Eletrônicos
191;10/05/2023;Srta. Jade Silva;Maria Sophia Pimenta;Boleto;2;283,4;566,8;Belo Horizonte;Câmera DSLR;PROD007;Informática
192;08/06/2023;Dr. Erick Leão;Srta. Eloá Rocha;Cartão;2;295,54;591,08;Belo Horizonte;TV 4K;PROD003;Informática
193;10/12/2023;Dra. Ester Ferreira;Letícia Novais;Dinheiro;5;283,87;1419,35;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
194;03/04/2023;Dante Vasconcelos;Dr. Ryan Cirino;Dinheiro;9;187,3;1685,7;Belo Horizonte;Máquina de Lavar;PROD006;Informática
195;09/02/2023;Alícia Cassiano;Ana Nascimento;Cartão;4;121,01;484,04;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
196;02/11/2023;Dr. Erick Leão;Maria Sophia Pimenta;Pix;6;439,43;2636,58;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
197;13/08/2023;Emanuelly Costa;Guilherme Rios;Boleto;3;417,36;1252,08;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
198;18/08/2023;Dante Vasconcelos;Dra. Rafaela Câmara;Pix;4;485,1;1940,4;Belo Horizonte;Micro-ondas;PROD010;Informática
199;08/07/2023;Srta. Jade Silva;Clara Machado;Dinheiro;5;483,14;2415,7;Belo Horizonte;Fone de Ouvido;PROD008;Eletrodomésticos
200;24/03/2023;Dante Vasconcelos;Allana da Cruz;Pix;5;391,28;1956,4;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
201;11/10/2023;Maria Luísa Almeida;Diego da Costa;Cartão;5;35,57;177,85;Belo Horizonte;Fone de Ouvido;PROD008;Informática
202;19/08/2023;Dra. Ester Ferreira;Maria Sophia Pimenta;Dinheiro;5;51,1;255,5;Belo Horizonte;TV 4K;PROD003;Informática
203;28/06/2023;Emanuelly Costa;Guilherme Rios;Cartão;2;473,74;947,48;Belo Horizonte;Geladeira;PROD004;Áudio e Vídeo
204;11/02/2023;Igor Alves;Dr. Renan Porto;Cartão;7;255,98;1791,86;Belo Horizonte;Geladeira;PROD004;Áudio e Vídeo
205;12/03/2023;Emanuelly Costa;Maria Cecília Ramos;Dinheiro;6;466,1;2796,6;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
206;12/11/2023;Emanuelly Costa;Letícia Novais;Cartão;3;381,83;1145,49;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
207;26/02/2023;Alícia Cassiano;Maria Laura Aparecida;Boleto;5;115,67;578,35;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
208;02/02/2023;Maria Luísa Almeida;João Miguel Castro;Cartão;2;33,4;66,8;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
209;08/08/2023;Emanuelly Costa;Letícia Gomes;Boleto;9;291,77;2625,93;Belo Horizonte;TV 4K;PROD003;Informática
210;26/09/2023;Igor Alves;Gael Souza;Cartão;4;289,63;1158,52;Belo Horizonte;TV 4K;PROD003;Eletrônicos
211;11/07/2023;Alícia Cassiano;Bianca Aparecida;Cartão;7;437,93;3065,51;Belo Horizonte;Smartphone;PROD001;Áudio e Vídeo
212;03/12/2023;Maria Luísa Almeida;Maria Flor Gomes;Boleto;6;396,37;2378,22;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
213;26/11/2023;Alice Araújo;Maria Flor Gomes;Dinheiro;3;31,72;95,16;Belo Horizonte;Tablet;PROD009;Informática
214;23/08/2023;Emanuelly Costa;Maria Cecília Ramos;Pix;8;319,55;2556,4;Belo Horizonte;TV 4K;PROD003;Eletrônicos
215;08/06/2023;Dra. Ester Ferreira;Thomas Pimenta;Dinheiro;1;397,64;397,64;Belo Horizonte;Smartphone;PROD001;Informática
216;02/07/2023;Emanuelly Costa;Ian da Cunha;Boleto;5;27,94;139,7;Belo Horizonte;Geladeira;PROD004;Informática
217;24/07/2023;José Pedro Guerra;Otávio Rezende;Boleto;5;70,99;354,95;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
218;23/09/2023;Alícia Cassiano;Letícia Novais;Dinheiro;3;253,14;759,42;Belo Horizonte;Fone de Ouvido;PROD008;Informática
219;14/06/2023;Maria Luísa Almeida;Letícia Novais;Boleto;2;221;442;Belo Horizonte;TV 4K;PROD003;Informática
220;27/03/2023;José Pedro Guerra;Stella da Rosa;Dinheiro;5;160,18;800,9;Belo Horizonte;Micro-ondas;PROD010;Áudio e Vídeo
221;21/05/2023;Emanuelly Costa;Gael Souza;Dinheiro;1;366,14;366,14;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
222;15/03/2023;Srta. Jade Silva;Vinícius Moreira;Dinheiro;6;261,41;1568,46;Belo Horizonte;TV 4K;PROD003;Eletrônicos
223;05/07/2023;Dr. Erick Leão;Laura Santos;Cartão;1;71,85;71,85;Belo Horizonte;Geladeira;PROD004;Informática
224;10/07/2023;José Pedro Guerra;Sr. Benicio Câmara;Cartão;10;85,18;851,8;Belo Horizonte;Fone de Ouvido;PROD008;Informática
225;10/06/2023;Alícia Cassiano;Maria Laura Aparecida;Cartão;10;77,47;774,7;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
226;15/10/2023;Maria Luísa Almeida;Sra. Marina Farias;Boleto;1;370,48;370,48;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
227;22/12/2023;José Pedro Guerra;Dra. Evelyn Rezende;Cartão;8;115,14;921,12;Belo Horizonte;Micro-ondas;PROD010;Informática
228;16/08/2023;Maria Luísa Almeida;Vinícius Moreira;Boleto;3;427,88;1283,64;Belo Horizonte;Fone de Ouvido;PROD008;Eletrodomésticos
229;03/06/2023;Alice Araújo;Diego da Costa;Pix;6;357,67;2146,02;Belo Horizonte;Tablet;PROD009;Informática
230;13/03/2023;Dante Vasconcelos;João Miguel Castro;Cartão;6;259,29;1555,74;Belo Horizonte;Notebook;PROD002;Eletrodomésticos
231;10/10/2023;Alice Araújo;Letícia Gomes;Cartão;6;281,47;1688,82;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
232;29/07/2023;Srta. Jade Silva;Gael Souza;Pix;2;161,55;323,1;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
233;15/12/2023;Dra. Ester Ferreira;Stella da Rosa;Pix;6;324,75;1948,5;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
234;10/08/2023;Dra. Ester Ferreira;Otto Fonseca;Cartão;9;323,5;2911,5;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
235;15/06/2023;Dante Vasconcelos;Stella da Rosa;Boleto;9;84,98;764,82;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
236;06/03/2023;Alícia Cassiano;Letícia Gomes;Cartão;2;132,8;265,6;Belo Horizonte;Tablet;PROD009;Informática
237;29/03/2023;Srta. Jade Silva;Miguel Leão;Boleto;9;324,08;2916,72;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
238;24/01/2023;Srta. Jade Silva;Sra. Marina Farias;Pix;10;30,19;301,9;Belo Horizonte;Smartphone;PROD001;Eletrônicos
239;18/11/2023;Dra. Ester Ferreira;Maria Cecília Ramos;Boleto;10;214,13;2141,3;Belo Horizonte;Smartphone;PROD001;Áudio e Vídeo
240;21/08/2023;Maria Luísa Almeida;Maria Liz Castro;Cartão;8;129,99;1039,92;Belo Horizonte;Câmera DSLR;PROD007;Informática
241;15/04/2023;Igor Alves;Allana da Cruz;Pix;3;225,41;676,23;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
242;24/07/2023;Alice Araújo;Sr. Benicio Câmara;Boleto;6;432,13;2592,78;Belo Horizonte;Máquina de Lavar;PROD006;Informática
243;27/08/2023;Maria Luísa Almeida;Luara Cardoso;Dinheiro;9;285,21;2566,89;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
244;16/07/2023;Srta. Jade Silva;Guilherme Rios;Pix;4;79,03;316,12;Belo Horizonte;Smartphone;PROD001;Informática
245;08/04/2023;Alice Araújo;João Miguel Castro;Dinheiro;3;408,6;1225,8;Belo Horizonte;Micro-ondas;PROD010;Informática
246;16/02/2023;Dr. Erick Leão;Murilo Cavalcanti;Dinheiro;8;440,75;3526;Belo Horizonte;Fone de Ouvido;PROD008;Eletrônicos
247;26/01/2023;Alícia Cassiano;João Miguel Castro;Dinheiro;4;115,42;461,68;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
248;10/03/2023;Alícia Cassiano;Miguel Leão;Boleto;5;272,98;1364,9;Belo Horizonte;Notebook;PROD002;Áudio e Vídeo
249;19/10/2023;Dra. Ester Ferreira;Dra. Evelyn Rezende;Boleto;7;189,31;1325,17;Belo Horizonte;Câmera DSLR;PROD007;Eletrônicos
250;09/10/2023;Alícia Cassiano;Letícia Gomes;Cartão;9;151,41;1362,69;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
251;23/06/2023;Dra. Ester Ferreira;Yan Gomes;Pix;3;487,79;1463,37;Belo Horizonte;Câmera DSLR;PROD007;Informática
252;24/01/2023;Emanuelly Costa;Srta. Eloá Rocha;Boleto;4;305,21;1220,84;Belo Horizonte;Câmera DSLR;PROD007;Eletrônicos
253;17/06/2023;Srta. Jade Silva;Alana Oliveira;Pix;8;264,47;2115,76;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
254;17/09/2023;Dra. Ester Ferreira;Dra. Rafaela Câmara;Dinheiro;7;495,4;3467,8;Belo Horizonte;Fogão;PROD005;Informática
255;19/06/2023;Maria Luísa Almeida;Guilherme Rios;Boleto;10;156,9;1569;Belo Horizonte;Smartphone;PROD001;Informática
256;27/01/2023;Srta. Jade Silva;Apollo da Mota;Pix;1;302,49;302,49;Belo Horizonte;Fogão;PROD005;Eletrodomésticos
257;17/03/2023;Dante Vasconcelos;Liz Macedo;Cartão;9;318,22;2863,98;Belo Horizonte;Micro-ondas;PROD010;Áudio e Vídeo
258;19/03/2023;Dr. Erick Leão;Maria Liz Castro;Pix;4;19,28;77,12;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
259;01/02/2023;Alice Araújo;Rebeca Lopes;Pix;7;255,89;1791,23;Belo Horizonte;Micro-ondas;PROD010;Áudio e Vídeo
260;10/06/2023;Alice Araújo;Luiz Fernando Freitas;Boleto;9;169,27;1523,43;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
261;09/04/2023;Dante Vasconcelos;Luara Cardoso;Boleto;9;183,6;1652,4;Belo Horizonte;Fogão;PROD005;Áudio e Vídeo
262;27/12/2023;Dante Vasconcelos;Maria Liz Castro;Dinheiro;4;471,33;1885,32;Belo Horizonte;Fogão;PROD005;Informática
263;28/05/2023;Maria Luísa Almeida;Laura Santos;Dinheiro;6;245,1;1470,6;Belo Horizonte;Tablet;PROD009;Informática
264;22/01/2023;Alícia Cassiano;Diego da Costa;Cartão;7;411;2877;Belo Horizonte;TV 4K;PROD003;Informática
265;20/04/2023;Dante Vasconcelos;Dra. Rafaela Câmara;Boleto;6;462,76;2776,56;Belo Horizonte;Fogão;PROD005;Áudio e Vídeo
266;12/11/2023;Srta. Jade Silva;Maria Laura Aparecida;Pix;9;351,12;3160,08;Belo Horizonte;TV 4K;PROD003;Eletrônicos
267;23/11/2023;Dante Vasconcelos;Otto Fonseca;Cartão;1;338,22;338,22;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
268;15/12/2023;Alice Araújo;Lorenzo Silva;Pix;7;171,84;1202,88;Belo Horizonte;Fone de Ouvido;PROD008;Eletrônicos
269;30/11/2023;Dante Vasconcelos;Sr. Benicio Câmara;Boleto;7;329,92;2309,44;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
270;30/11/2023;Srta. Jade Silva;Dr. Renan Porto;Cartão;6;149,85;899,1;Belo Horizonte;Smartphone;PROD001;Eletrônicos
271;23/07/2023;José Pedro Guerra;Thales Cavalcante;Boleto;3;214,76;644,28;Belo Horizonte;TV 4K;PROD003;Eletrônicos
272;21/06/2023;Alícia Cassiano;Luiz Fernando Freitas;Dinheiro;1;14,54;14,54;Belo Horizonte;Micro-ondas;PROD010;Eletrônicos
273;09/04/2023;Maria Luísa Almeida;Dr. Ryan Cirino;Pix;3;427,02;1281,06;Belo Horizonte;Fone de Ouvido;PROD008;Informática
274;22/06/2023;Alícia Cassiano;Laura Santos;Pix;8;327,66;2621,28;Belo Horizonte;TV 4K;PROD003;Eletrônicos
275;21/09/2023;Igor Alves;Letícia Novais;Dinheiro;3;309,37;928,11;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
276;15/06/2023;Dante Vasconcelos;Lorenzo Silva;Boleto;2;100,54;201,08;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
277;04/06/2023;Srta. Jade Silva;Miguel Leão;Cartão;7;125,41;877,87;Belo Horizonte;Fogão;PROD005;Informática
278;08/12/2023;Maria Luísa Almeida;Luiz Fernando Freitas;Boleto;5;330,3;1651,5;Belo Horizonte;Geladeira;PROD004;Eletrônicos
279;20/12/2023;Maria Luísa Almeida;Dra. Liz da Costa;Boleto;3;208,65;625,95;Belo Horizonte;Tablet;PROD009;Informática
280;02/09/2023;Alice Araújo;Luiz Fernando Freitas;Boleto;6;311,17;1867,02;Belo Horizonte;Geladeira;PROD004;Eletrodomésticos
281;07/05/2023;Srta. Jade Silva;Letícia Novais;Dinheiro;7;353,95;2477,65;Belo Horizonte;Fone de Ouvido;PROD008;Eletrodomésticos
282;01/02/2023;Dra. Ester Ferreira;Murilo Cavalcanti;Pix;9;354,85;3193,65;Belo Horizonte;Notebook;PROD002;Eletrônicos
283;24/09/2023;José Pedro Guerra;Bárbara Macedo;Pix;10;272,96;2729,6;Belo Horizonte;TV 4K;PROD003;Informática
284;29/01/2023;José Pedro Guerra;Srta. Eloá Rocha;Dinheiro;10;249,53;2495,3;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
285;11/12/2023;Alícia Cassiano;Miguel Leão;Cartão;8;286,32;2290,56;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
286;24/10/2023;Maria Luísa Almeida;Liz Macedo;Dinheiro;7;134,68;942,76;Belo Horizonte;Smartphone;PROD001;Eletrodomésticos
287;05/02/2023;José Pedro Guerra;Liz Macedo;Boleto;6;353,19;2119,14;Belo Horizonte;Tablet;PROD009;Eletrônicos
288;11/07/2023;Dr. Erick Leão;Clara Machado;Dinheiro;7;98,19;687,33;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
289;01/12/2023;Igor Alves;Bárbara Macedo;Pix;7;49,32;345,24;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
290;02/01/2023;Emanuelly Costa;Ísis Dias;Dinheiro;9;202,6;1823,4;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
291;07/05/2023;José Pedro Guerra;Stella da Rosa;Pix;9;217,82;1960,38;Belo Horizonte;Câmera DSLR;PROD007;Eletrodomésticos
292;05/12/2023;Dr. Erick Leão;Letícia Gomes;Cartão;5;102,36;511,8;Belo Horizonte;Notebook;PROD002;Eletrônicos
293;17/08/2023;Srta. Jade Silva;Vinícius Moreira;Cartão;4;110,98;443,92;Belo Horizonte;Notebook;PROD002;Eletrônicos
294;30/04/2023;Dra. Ester Ferreira;Lucas Freitas;Cartão;4;372,87;1491,48;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
295;22/10/2023;Igor Alves;Laura Santos;Boleto;3;256,91;770,73;Belo Horizonte;Fogão;PROD005;Eletrodomésticos
296;31/07/2023;Alícia Cassiano;Luara Cardoso;Cartão;4;157,86;631,44;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
297;12/10/2023;José Pedro Guerra;Otto Fonseca;Boleto;9;474,77;4272,93;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
298;29/07/2023;Alice Araújo;Ísis Dias;Dinheiro;7;395,04;2765,28;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
299;26/04/2023;Alícia Cassiano;Diego da Costa;Pix;3;379,66;1138,98;Belo Horizonte;Fone de Ouvido;PROD008;Eletrodomésticos
300;02/08/2023;Dra. Ester Ferreira;Rebeca Lopes;Pix;8;458,22;3665,76;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
301;28/11/2023;Maria Luísa Almeida;Clara Machado;Boleto;7;129;903;Belo Horizonte;Geladeira;PROD004;Informática
302;18/05/2023;Dr. Erick Leão;Vinícius Moreira;Cartão;2;272,46;544,92;Belo Horizonte;Geladeira;PROD004;Eletrônicos
303;03/09/2023;Dante Vasconcelos;Dr. Ryan Cirino;Boleto;2;102,2;204,4;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
304;03/09/2023;Dante Vasconcelos;Maria Liz Castro;Pix;1;113,79;113,79;Belo Horizonte;Geladeira;PROD004;Eletrônicos
305;25/05/2023;Dr. Erick Leão;Luiz Fernando Freitas;Boleto;7;458,41;3208,87;Belo Horizonte;Tablet;PROD009;Informática
306;27/08/2023;Maria Luísa Almeida;Miguel Leão;Dinheiro;5;138,17;690,85;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
307;31/07/2023;Emanuelly Costa;Laura Santos;Pix;6;458,02;2748,12;Belo Horizonte;Máquina de Lavar;PROD006;Informática
308;01/06/2023;Alice Araújo;Dra. Evelyn Rezende;Boleto;3;17,95;53,85;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
309;09/10/2023;Igor Alves;Sra. Marina Farias;Dinheiro;4;196,12;784,48;Belo Horizonte;Geladeira;PROD004;Áudio e Vídeo
310;13/03/2023;Dra. Ester Ferreira;João Miguel Castro;Pix;8;235,81;1886,48;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
311;08/02/2023;Emanuelly Costa;Sr. Benicio Câmara;Cartão;9;495,26;4457,34;Belo Horizonte;Smartphone;PROD001;Eletrônicos
312;29/12/2023;Alice Araújo;Lorenzo Silva;Pix;7;77,37;541,59;Belo Horizonte;Geladeira;PROD004;Eletrônicos
313;04/12/2023;José Pedro Guerra;Dr. Léo Pires;Cartão;9;233,44;2100,96;Belo Horizonte;Smartphone;PROD001;Áudio e Vídeo
314;29/09/2023;Alícia Cassiano;Dra. Rafaela Câmara;Boleto;9;280,31;2522,79;Belo Horizonte;Smartphone;PROD001;Eletrônicos
315;24/02/2023;Maria Luísa Almeida;Rebeca Lopes;Pix;1;256,09;256,09;Belo Horizonte;Câmera DSLR;PROD007;Eletrodomésticos
316;01/07/2023;Alícia Cassiano;Thomas Pimenta;Cartão;4;104,05;416,2;Belo Horizonte;Tablet;PROD009;Informática
317;23/12/2023;Dante Vasconcelos;Ísis Dias;Cartão;6;480,06;2880,36;Belo Horizonte;Fone de Ouvido;PROD008;Eletrodomésticos
318;10/10/2023;José Pedro Guerra;Otto Fonseca;Cartão;1;55,82;55,82;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
319;17/10/2023;Maria Luísa Almeida;Rebeca Lopes;Cartão;3;50,52;151,56;Belo Horizonte;Câmera DSLR;PROD007;Informática
320;19/05/2023;Emanuelly Costa;Gael Souza;Boleto;4;113,59;454,36;Belo Horizonte;Micro-ondas;PROD010;Áudio e Vídeo
321;11/06/2023;Emanuelly Costa;Lucas Freitas;Pix;9;286,12;2575,08;Belo Horizonte;Smartphone;PROD001;Eletrodomésticos
322;16/10/2023;Dante Vasconcelos;Laura Santos;Dinheiro;7;465,15;3256,05;Belo Horizonte;Fogão;PROD005;Eletrodomésticos
323;14/09/2023;Igor Alves;Otto Fonseca;Cartão;9;172,55;1552,95;Belo Horizonte;TV 4K;PROD003;Eletrônicos
324;06/11/2023;Srta. Jade Silva;Allana da Cruz;Dinheiro;7;123,75;866,25;Belo Horizonte;Notebook;PROD002;Informática
325;09/09/2023;Dante Vasconcelos;Stella da Rosa;Dinheiro;6;24,52;147,12;Belo Horizonte;Fogão;PROD005;Áudio e Vídeo
326;13/02/2023;Srta. Jade Silva;Maria Cecília Ramos;Pix;7;101,01;707,07;Belo Horizonte;Micro-ondas;PROD010;Áudio e Vídeo
327;31/12/2023;Alice Araújo;Bianca Aparecida;Dinheiro;2;50,2;100,4;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
328;07/06/2023;José Pedro Guerra;Yan Gomes;Boleto;6;186,74;1120,44;Belo Horizonte;Notebook;PROD002;Eletrônicos
329;18/08/2023;Dra. Ester Ferreira;Elisa Rios;Dinheiro;2;74,93;149,86;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
330;02/11/2023;Srta. Jade Silva;Alana Oliveira;Dinheiro;2;22,87;45,74;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
331;14/10/2023;Dante Vasconcelos;Laura Santos;Pix;1;153,01;153,01;Belo Horizonte;Câmera DSLR;PROD007;Eletrônicos
332;18/05/2023;José Pedro Guerra;Maria Sophia Pimenta;Cartão;7;93,06;651,42;Belo Horizonte;Fogão;PROD005;Informática
333;05/09/2023;Maria Luísa Almeida;Yan Gomes;Boleto;3;222,99;668,97;Belo Horizonte;Câmera DSLR;PROD007;Informática
334;23/08/2023;Maria Luísa Almeida;Srta. Eloá Rocha;Boleto;4;363,24;1452,96;Belo Horizonte;Fone de Ouvido;PROD008;Eletrodomésticos
335;18/06/2023;José Pedro Guerra;Dr. Ryan Cirino;Dinheiro;1;474,92;474,92;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
336;03/09/2023;Igor Alves;Thales Cavalcante;Dinheiro;10;76,7;767;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
337;16/06/2023;Dr. Erick Leão;Luara Cardoso;Dinheiro;6;152,81;916,86;Belo Horizonte;Fone de Ouvido;PROD008;Eletrodomésticos
338;31/10/2023;Dra. Ester Ferreira;Thales Cavalcante;Cartão;6;65,81;394,86;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
339;30/05/2023;Maria Luísa Almeida;Guilherme Rios;Dinheiro;8;472,06;3776,48;Belo Horizonte;Geladeira;PROD004;Áudio e Vídeo
340;04/12/2023;Alice Araújo;Diego da Costa;Dinheiro;3;320,33;960,99;Belo Horizonte;Geladeira;PROD004;Informática
341;26/10/2023;Dr. Erick Leão;Dra. Rafaela Câmara;Dinheiro;7;46,24;323,68;Belo Horizonte;Micro-ondas;PROD010;Áudio e Vídeo
342;25/02/2023;Dante Vasconcelos;Maria Julia Mendonça;Boleto;9;28,01;252,09;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
343;19/06/2023;Dr. Erick Leão;Ana Nascimento;Cartão;3;327,03;981,09;Belo Horizonte;Smartphone;PROD001;Áudio e Vídeo
344;17/08/2023;Igor Alves;Thomas Pimenta;Dinheiro;2;136,78;273,56;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
345;13/01/2023;José Pedro Guerra;Ana Nascimento;Boleto;10;348,31;3483,1;Belo Horizonte;TV 4K;PROD003;Informática
346;14/03/2023;Igor Alves;Ísis Dias;Boleto;7;461,07;3227,49;Belo Horizonte;Notebook;PROD002;Eletrônicos
347;28/06/2023;José Pedro Guerra;Ana Nascimento;Dinheiro;8;394,29;3154,32;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
348;30/12/2023;Maria Luísa Almeida;Dr. Léo Pires;Boleto;8;166,27;1330,16;Belo Horizonte;Fogão;PROD005;Eletrônicos
349;22/09/2023;Alice Araújo;Elisa Rios;Pix;2;341,8;683,6;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
350;27/07/2023;Alice Araújo;Thales Cavalcante;Dinheiro;6;284,33;1705,98;Belo Horizonte;Fone de Ouvido;PROD008;Eletrodomésticos
351;19/08/2023;Srta. Jade Silva;Thiago Souza;Dinheiro;7;24,3;170,1;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
352;27/12/2023;Maria Luísa Almeida;Laura Santos;Cartão;1;355,32;355,32;Belo Horizonte;Geladeira;PROD004;Informática
353;23/08/2023;Maria Luísa Almeida;Sra. Marina Farias;Dinheiro;9;101,61;914,49;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
354;09/11/2023;Dr. Erick Leão;José Pedro da Rocha;Cartão;9;483,3;4349,7;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
355;11/12/2023;Alícia Cassiano;Letícia Gomes;Cartão;6;182,47;1094,82;Belo Horizonte;Fone de Ouvido;PROD008;Eletrodomésticos
356;01/03/2023;Alice Araújo;Yan Gomes;Pix;3;163,46;490,38;Belo Horizonte;Geladeira;PROD004;Informática
357;22/10/2023;Dr. Erick Leão;Thiago Souza;Pix;9;200,35;1803,15;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
358;08/09/2023;Alícia Cassiano;Srta. Eloá Rocha;Pix;8;321,4;2571,2;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
359;03/07/2023;Emanuelly Costa;João Miguel Castro;Pix;6;422,57;2535,42;Belo Horizonte;Micro-ondas;PROD010;Eletrônicos
360;29/07/2023;José Pedro Guerra;Guilherme Rios;Dinheiro;4;409,46;1637,84;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
361;23/04/2023;Alícia Cassiano;Liz Macedo;Boleto;8;91,95;735,6;Belo Horizonte;Micro-ondas;PROD010;Eletrônicos
362;17/10/2023;José Pedro Guerra;Elisa Rios;Cartão;4;273,43;1093,72;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
363;05/10/2023;Emanuelly Costa;Sr. Benicio Câmara;Dinheiro;10;65,96;659,6;Belo Horizonte;Tablet;PROD009;Informática
364;01/12/2023;Dante Vasconcelos;Ísis Dias;Cartão;9;117,09;1053,81;Belo Horizonte;Câmera DSLR;PROD007;Eletrônicos
365;02/03/2023;Dante Vasconcelos;Lucas Freitas;Boleto;8;138,78;1110,24;Belo Horizonte;Notebook;PROD002;Áudio e Vídeo
366;16/04/2023;Dante Vasconcelos;Otto Fonseca;Boleto;10;320,06;3200,6;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
367;15/06/2023;Alícia Cassiano;Maria Cecília Ramos;Boleto;9;147,73;1329,57;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
368;30/07/2023;Emanuelly Costa;Luara Cardoso;Pix;9;492,89;4436,01;Belo Horizonte;Notebook;PROD002;Eletrodomésticos
369;13/12/2023;Dr. Erick Leão;João Miguel Castro;Pix;3;132,34;397,02;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
370;20/08/2023;Maria Luísa Almeida;Dra. Liz da Costa;Cartão;10;319,88;3198,8;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
371;21/08/2023;José Pedro Guerra;Alana Oliveira;Cartão;7;262,65;1838,55;Belo Horizonte;Fogão;PROD005;Informática
