id_venda;data_venda;nome_vendedor;nome_comprador;meio_pagamento;quantidade;preco_unitario;valor_total;local_empresa;produto;codigo_produto;segmento_produto
90082ca6-b8c9-4a86-8146-94ef59bbea51;12/05/2023;Laís Aragão;Otávio Rodrigues;Boleto;9;255,88;2302,92;Belo Horizonte;Fogão;PROD005;Eletrodomésticos
7e889a9e-3207-4482-99af-2ada1233d03d;26/04/2023;Dra. Pietra Gomes;Esther Vargas;Boleto;2;239,48;478,96;Belo Horizonte;Notebook;PROD002;Eletrodomésticos
38925d4a-7bdb-4781-a5f4-c1af19a975fc;02/10/2023;Henry Souza;Gabriela Albuquerque;Boleto;2;397,43;794,86;Belo Horizonte;Smartphone;PROD001;Informática
9fcc4974-5861-40b1-835a-f0bae7dab919;12/12/2023;Ana Luiza Guerra;Lívia Monteiro;Cartão;5;296,43;1482,15;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
fc1a762d-c4e8-4fa8-b025-0466194c3926;09/11/2023;Ana Luiza Guerra;Dr. Bento Azevedo;Cartão;10;443,28;4432,8;Belo Horizonte;Tablet;PROD009;Informática
5ae71114-d374-4235-aa63-5ba3f62f22f0;01/03/2023;Dr. Vinicius Nunes;Enzo Gabriel da Costa;Cartão;8;455,6;3644,8;Belo Horizonte;Fogão;PROD005;Áudio e Vídeo
b9d7bb9d-8f19-4b4c-87d7-4f2283f12f35;01/05/2023;João Felipe da Paz;Natália Pereira;Dinheiro;5;498;2490;Belo Horizonte;Notebook;PROD002;Eletrônicos
e495431b-c198-4aeb-b00e-34d3651ad3fd;28/10/2023;Dr. Vinicius Nunes;Sra. Gabrielly Siqueira;Cartão;8;191,8;1534,4;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
cfa241c1-d3c3-4678-8af4-11d22d6a6aa2;20/12/2023;Davi Melo;Yasmin Pacheco;Dinheiro;8;311,67;2493,36;Belo Horizonte;Fogão;PROD005;Eletrônicos
e3b9b5fe-6800-4d8d-a747-3be2f75a1daf;18/12/2023;Davi Melo;Enzo Cavalcanti;Boleto;8;475,77;3806,16;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
fcd62f7f-745e-41d0-a20a-6ba03dfa4af3;21/08/2023;Henry Souza;Jade Siqueira;Pix;1;205,09;205,09;Belo Horizonte;Geladeira;PROD004;Eletrônicos
8fb24bf2-ef10-453f-9f9f-2df69080081d;05/05/2023;Dr. Vinicius Nunes;Stella Porto;Pix;10;485,84;4858,4;Belo Horizonte;Smartphone;PROD001;Informática
21fb02f4-dee7-4456-bcff-905c04b83e41;28/10/2023;Ana Luiza Guerra;Arthur Marques;Boleto;2;416,61;833,22;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
135aca22-b111-449f-a5d3-cf424275ae26;22/05/2023;Dr. Vinicius Nunes;Natália Pereira;Boleto;3;396,44;1189,32;Belo Horizonte;Micro-ondas;PROD010;Eletrônicos
ad8be511-8484-4da5-a2fd-87fa5a4a2a9b;08/01/2023;Davi Melo;Davi Lucca Borges;Boleto;3;63,86;191,58;Belo Horizonte;Smartphone;PROD001;Eletrodomésticos
67bfe645-f2ef-4525-b09d-9af907c29bd3;04/08/2023;João Felipe da Paz;Ryan Cardoso;Cartão;1;95,38;95,38;Belo Horizonte;Smartphone;PROD001;Eletrodomésticos
5906dbde-bd20-44de-92c3-768332e21230;20/08/2023;João Felipe da Paz;Arthur Marques;Cartão;8;229,65;1837,2;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
e9f8290e-1568-4868-8cf1-4d2ea60d7e95;03/09/2023;Dra. Pietra Gomes;Gabriela Souza;Cartão;9;157,8;1420,2;Belo Horizonte;Smartphone;PROD001;Eletrônicos
d3d1f6ca-de29-4d4f-913e-e84a9f01ce6b;11/02/2023;Davi Melo;Maria Laura Silva;Pix;8;359,08;2872,64;Belo Horizonte;Fone de Ouvido;PROD008;Eletrônicos
da417d95-2930-4308-9cb9-a150ab2e93a3;15/07/2023;Sr. Dom Duarte;Sra. Antonella Monteiro;Boleto;2;71,83;143,66;Belo Horizonte;Micro-ondas;PROD010;Informática
9e85979b-f0cf-4a18-850d-3cec96ad8d7c;26/12/2023;Henry Souza;Dr. Bento Azevedo;Pix;8;257,72;2061,76;Belo Horizonte;Câmera DSLR;PROD007;Eletrônicos
88be9574-130e-4f4f-bf29-9640898909a9;23/06/2023;Laís Aragão;Natália Ramos;Dinheiro;7;231,26;1618,82;Belo Horizonte;Geladeira;PROD004;Áudio e Vídeo
6d0a3bed-5dd3-4d90-9961-a0a2a2dbc93d;11/07/2023;Dr. Vinicius Nunes;Ísis Sampaio;Dinheiro;2;163,15;326,3;Belo Horizonte;Máquina de Lavar;PROD006;Informática
024d6075-4a00-4661-84fa-009e78d8997c;10/08/2023;Henry Souza;Laura Viana;Boleto;2;54,7;109,4;Belo Horizonte;Notebook;PROD002;Eletrônicos
cb9e8bf1-81e5-49ba-a68e-fd0489f554ef;10/12/2023;Henry Souza;Sra. Gabrielly Siqueira;Boleto;3;282,62;847,86;Belo Horizonte;Micro-ondas;PROD010;Informática
e06074a3-bc96-464f-8925-a5f864e70adc;04/11/2023;Joaquim Jesus;Sra. Beatriz Jesus;Cartão;7;435,37;3047,59;Belo Horizonte;Smartphone;PROD001;Informática
1ade72f2-56dd-4a58-8b80-9295516f4b17;25/04/2023;Henry Souza;Sra. Beatriz Jesus;Boleto;10;258,63;2586,3;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
015bb950-2449-412e-b2d9-aa3060894a70;08/08/2023;João Felipe da Paz;Brenda Moraes;Cartão;2;383,68;767,36;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
20ef9a9a-d4e0-4af9-81d6-76cd566d34de;03/04/2023;Joaquim Jesus;Melina Montenegro;Boleto;10;465,25;4652,5;Belo Horizonte;Fogão;PROD005;Eletrônicos
d390c8e7-dbbb-488d-80b4-bae46220b9b2;17/10/2023;Dra. Pietra Gomes;Bryan Gomes;Pix;6;182;1092;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
71d4de22-f711-44c9-aa03-c287283e3fef;12/07/2023;Dra. Pietra Gomes;Gabriela Albuquerque;Boleto;1;54,96;54,96;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
9c894492-9004-40c5-8c7a-8e04d6ed5cc6;27/01/2023;Dr. Vinicius Nunes;Levi Azevedo;Cartão;3;191,33;573,99;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
cfb3d7b6-a976-4086-8ad2-850a561af0cb;07/11/2023;Laís Aragão;Sra. Gabrielly Siqueira;Boleto;2;143,33;286,66;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
d571e87b-bf34-46c6-97fb-200f1f151b92;09/08/2023;Henry Souza;Otávio Rodrigues;Dinheiro;4;379,92;1519,68;Belo Horizonte;Notebook;PROD002;Informática
a510b962-81e9-4784-8935-0bee892e85d4;22/07/2023;Sr. Dom Duarte;Heitor Cardoso;Cartão;9;336,89;3032,01;Belo Horizonte;Smartphone;PROD001;Eletrodomésticos
84940652-7ffe-4f8c-af05-22722084bd07;11/05/2023;Joaquim Jesus;Diogo Porto;Cartão;4;157,7;630,8;Belo Horizonte;Geladeira;PROD004;Eletrodomésticos
8f8a4aa2-1b9e-4a9f-b34b-8b20ae9b27c8;08/03/2023;Dra. Pietra Gomes;Enzo Cavalcanti;Pix;1;253,72;253,72;Belo Horizonte;Câmera DSLR;PROD007;Eletrodomésticos
1f5422fd-ac83-4dac-b160-6c1c1b9deb80;23/07/2023;Ryan Mendes;Gabriela Souza;Cartão;9;283,77;2553,93;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
1e09a342-0bde-44f7-a5a5-0006db9f34dd;21/10/2023;Dra. Pietra Gomes;Srta. Sabrina da Mota;Dinheiro;8;461,37;3690,96;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
dc11f2b2-d4e9-4757-a045-b2b9484a2190;29/03/2023;Sr. Dom Duarte;Gabriela Albuquerque;Boleto;5;66,43;332,15;Belo Horizonte;Smartphone;PROD001;Informática
60ab5250-5ef0-435e-b93c-6db53ba53d71;12/08/2023;Sr. Dom Duarte;Natália Ramos;Cartão;2;223,99;447,98;Belo Horizonte;Notebook;PROD002;Eletrodomésticos
5dc8f39c-8467-42d4-92f0-e0ae7b087851;20/06/2023;Dr. Vinicius Nunes;Bryan Gomes;Cartão;7;436,56;3055,92;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
b44d7d06-0ab3-4407-8137-00baa6bda967;27/11/2023;Dr. Vinicius Nunes;Davi Lucca Borges;Cartão;9;259,88;2338,92;Belo Horizonte;Máquina de Lavar;PROD006;Informática
27b048cc-47a2-4679-8bd7-9bebb198e32e;02/12/2023;Henry Souza;Julia da Cunha;Dinheiro;3;135,42;406,26;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
b5fd1b78-f04c-4814-970f-a8627e55954f;15/12/2023;Sr. Dom Duarte;Dr. Bento Azevedo;Boleto;8;379,68;3037,44;Belo Horizonte;Micro-ondas;PROD010;Áudio e Vídeo
658576ab-6304-48a0-a2dd-f36544c0e2ed;15/08/2023;Joaquim Jesus;Anthony das Neves;Cartão;6;83,97;503,82;Belo Horizonte;Notebook;PROD002;Áudio e Vídeo
7d422540-c3b2-445a-b2c2-77997621d182;20/08/2023;Ryan Mendes;Heitor Cardoso;Boleto;6;258,6;1551,6;Belo Horizonte;Fogão;PROD005;Áudio e Vídeo
4b41bc1e-6d80-4eda-b7a8-c835ebbdc6dc;25/08/2023;Sr. Dom Duarte;Esther Vargas;Cartão;5;47,6;238;Belo Horizonte;Notebook;PROD002;Áudio e Vídeo
eec732e3-3fbf-4729-84bc-28d9ab12c755;14/06/2023;Sr. Dom Duarte;Lívia Monteiro;Pix;8;455,43;3643,44;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
ae6e4ae4-3483-4bfc-9a66-cb00acc20af8;16/09/2023;Dr. Vinicius Nunes;Enzo Gabriel da Costa;Pix;1;230,76;230,76;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
69e0615e-7ccc-4c17-9a17-e61ed83eb417;06/07/2023;Davi Melo;Otávio Rodrigues;Dinheiro;8;495,58;3964,64;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
5bc9300a-0c5b-47b1-a8dc-050be615d3ce;20/11/2023;Davi Melo;Bryan Gomes;Boleto;7;389,49;2726,43;Belo Horizonte;Micro-ondas;PROD010;Eletrônicos
191a5dab-82c6-40fd-b3e4-d4c860ac7157;10/05/2023;Sr. Dom Duarte;Sra. Aylla Sousa;Boleto;2;283,4;566,8;Belo Horizonte;Câmera DSLR;PROD007;Informática
99dad8d0-24df-4a21-ae11-2d23cabc268a;08/06/2023;Dra. Pietra Gomes;Natália Pereira;Cartão;2;295,54;591,08;Belo Horizonte;TV 4K;PROD003;Informática
b1ce49c6-3633-445a-a217-579ae69aa238;10/12/2023;João Felipe da Paz;Anna Liz Dias;Dinheiro;5;283,87;1419,35;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
ef3d705a-cbd6-4e7b-ac3a-982fe504eec6;03/04/2023;Ana Luiza Guerra;João Pedro Camargo;Dinheiro;9;187,3;1685,7;Belo Horizonte;Máquina de Lavar;PROD006;Informática
d0cf25af-ffa3-4ad4-bb9d-b130c20e153d;09/02/2023;Joaquim Jesus;Dr. Marcelo Camargo;Cartão;4;121,01;484,04;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
3a7dbf1e-c65c-4e01-9a14-77c654fb7ce1;02/11/2023;Dra. Pietra Gomes;Sra. Aylla Sousa;Pix;6;439,43;2636,58;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
8a72c2bb-878f-46b2-888e-dc6183115e88;13/08/2023;Ryan Mendes;Sra. Gabrielly Siqueira;Boleto;3;417,36;1252,08;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
1960edb1-02c5-4a74-b16a-533bfc7ee570;18/08/2023;Ana Luiza Guerra;Enzo Cavalcanti;Pix;4;485,1;1940,4;Belo Horizonte;Micro-ondas;PROD010;Informática
c16bc832-eb21-4959-a746-be4d6a5ad761;08/07/2023;Sr. Dom Duarte;Dra. Luna Fogaça;Dinheiro;5;483,14;2415,7;Belo Horizonte;Fone de Ouvido;PROD008;Eletrodomésticos
6648130f-d5f0-42ad-9c5e-baab0efd6168;24/03/2023;Ana Luiza Guerra;Maria Laura Silva;Pix;5;391,28;1956,4;Belo Horizonte;Tablet;PROD009;Áudio e Vídeo
abb83101-7695-49f2-b0a0-714f9b2cb7d4;11/10/2023;Henry Souza;Srta. Sabrina da Mota;Cartão;5;35,57;177,85;Belo Horizonte;Fone de Ouvido;PROD008;Informática
ae2e9fd4-da8c-49c4-beac-fabb41bf0ac4;19/08/2023;João Felipe da Paz;Sra. Aylla Sousa;Dinheiro;5;51,1;255,5;Belo Horizonte;TV 4K;PROD003;Informática
152ae97c-1a1e-44b0-9c3e-b8973d5a3aff;28/06/2023;Ryan Mendes;Sra. Gabrielly Siqueira;Cartão;2;473,74;947,48;Belo Horizonte;Geladeira;PROD004;Áudio e Vídeo
bd7ce120-c6db-418e-b3c9-ce164afd8877;11/02/2023;Davi Melo;Arthur Marques;Cartão;7;255,98;1791,86;Belo Horizonte;Geladeira;PROD004;Áudio e Vídeo
670a27a9-32b4-46e2-8ed9-00ced1f6fe5e;12/03/2023;Ryan Mendes;Otávio Rodrigues;Dinheiro;6;466,1;2796,6;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
d1f4cb31-524b-4a8a-ad2e-0a561dec310a;12/11/2023;Ryan Mendes;Anna Liz Dias;Cartão;3;381,83;1145,49;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
7aab008f-1da3-4899-aeca-c254f577e0f9;26/02/2023;Joaquim Jesus;Davi Lucca Borges;Boleto;5;115,67;578,35;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
97a48d08-93aa-469b-bca7-4d4e23c24bc7;02/02/2023;Henry Souza;Murilo Cassiano;Cartão;2;33,4;66,8;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
d09c5731-63f4-4d15-b401-e94d6b63a433;08/08/2023;Ryan Mendes;Caleb das Neves;Boleto;9;291,77;2625,93;Belo Horizonte;TV 4K;PROD003;Informática
eb32c704-ef7d-4600-b915-51625c9e3e9c;26/09/2023;Davi Melo;Bryan Gomes;Cartão;4;289,63;1158,52;Belo Horizonte;TV 4K;PROD003;Eletrônicos
7462166a-9886-4be5-a125-7f152f9ef54b;11/07/2023;Joaquim Jesus;Laura Viana;Cartão;7;437,93;3065,51;Belo Horizonte;Smartphone;PROD001;Áudio e Vídeo
c48e2560-8032-462a-aae4-a8af111fb204;03/12/2023;Henry Souza;Brenda Moraes;Boleto;6;396,37;2378,22;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
b51d0e98-598e-4541-8090-9eb7872e3335;26/11/2023;Dr. Vinicius Nunes;Brenda Moraes;Dinheiro;3;31,72;95,16;Belo Horizonte;Tablet;PROD009;Informática
7d24524a-36ac-4143-ae67-c05f6ae5dff2;23/08/2023;Ryan Mendes;Otávio Rodrigues;Pix;8;319,55;2556,4;Belo Horizonte;TV 4K;PROD003;Eletrônicos
8ef4718b-28ee-4c25-84df-5e96ebae3c3c;08/06/2023;João Felipe da Paz;Natália Ramos;Dinheiro;1;397,64;397,64;Belo Horizonte;Smartphone;PROD001;Informática
4b621e82-cc48-4af0-b10f-c58b8fe67502;02/07/2023;Ryan Mendes;Dr. Bento Azevedo;Boleto;5;27,94;139,7;Belo Horizonte;Geladeira;PROD004;Informática
23207c57-aecf-47d9-a8e2-146e45a4cc63;24/07/2023;Laís Aragão;Maria Luísa Pinto;Boleto;5;70,99;354,95;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
44855a6b-6022-4770-bc9e-6c4f06103462;23/09/2023;Joaquim Jesus;Anna Liz Dias;Dinheiro;3;253,14;759,42;Belo Horizonte;Fone de Ouvido;PROD008;Informática
fed218bb-eb3f-454b-94a7-89531ebd5fed;14/06/2023;Henry Souza;Anna Liz Dias;Boleto;2;221;442;Belo Horizonte;TV 4K;PROD003;Informática
f255f831-1c35-4f30-b433-510de16b7b28;27/03/2023;Laís Aragão;Sra. Beatriz Jesus;Dinheiro;5;160,18;800,9;Belo Horizonte;Micro-ondas;PROD010;Áudio e Vídeo
636f70c6-c55e-4073-a6da-e3c637a984ba;21/05/2023;Ryan Mendes;Bryan Gomes;Dinheiro;1;366,14;366,14;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
f2667284-d9da-40c7-8cdc-abd0555452c8;15/03/2023;Sr. Dom Duarte;Ísis Sampaio;Dinheiro;6;261,41;1568,46;Belo Horizonte;TV 4K;PROD003;Eletrônicos
40c92899-7b51-48d8-aadd-4012b6732601;05/07/2023;Dra. Pietra Gomes;Stella Porto;Cartão;1;71,85;71,85;Belo Horizonte;Geladeira;PROD004;Informática
26734603-bd9c-459f-afff-5b28457c98dc;10/07/2023;Laís Aragão;Felipe Pacheco;Cartão;10;85,18;851,8;Belo Horizonte;Fone de Ouvido;PROD008;Informática
1c38bcc9-abb9-4568-9a9a-0ce7734a78d6;10/06/2023;Joaquim Jesus;Davi Lucca Borges;Cartão;10;77,47;774,7;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
d8a5f669-f79c-4954-9fec-3dd619e038a2;15/10/2023;Henry Souza;Carlos Eduardo da Rocha;Boleto;1;370,48;370,48;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
c500275e-df2c-40e8-b958-cdbac7ee4dc1;22/12/2023;Laís Aragão;Bruna Rocha;Cartão;8;115,14;921,12;Belo Horizonte;Micro-ondas;PROD010;Informática
974f7809-dd5b-4dd7-b067-cbf025f5d950;16/08/2023;Henry Souza;Ísis Sampaio;Boleto;3;427,88;1283,64;Belo Horizonte;Fone de Ouvido;PROD008;Eletrodomésticos
dbc9b4c2-1f73-4c0f-a0ae-2454560cf942;03/06/2023;Dr. Vinicius Nunes;Srta. Sabrina da Mota;Pix;6;357,67;2146,02;Belo Horizonte;Tablet;PROD009;Informática
b103d007-ff4e-47fa-92ae-f610654925f7;13/03/2023;Ana Luiza Guerra;Murilo Cassiano;Cartão;6;259,29;1555,74;Belo Horizonte;Notebook;PROD002;Eletrodomésticos
3130148c-1149-4c96-a86e-8d4f95ed4809;10/10/2023;Dr. Vinicius Nunes;Caleb das Neves;Cartão;6;281,47;1688,82;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
af8015c0-0386-457f-911b-3d4bd36db5a2;29/07/2023;Sr. Dom Duarte;Bryan Gomes;Pix;2;161,55;323,1;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
1033d4b6-7f5f-4b70-8edc-c6556e1d06f9;15/12/2023;João Felipe da Paz;Sra. Beatriz Jesus;Pix;6;324,75;1948,5;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
f26987c3-4ca5-4c7a-88d5-6280958ae325;10/08/2023;João Felipe da Paz;Heitor Cardoso;Cartão;9;323,5;2911,5;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
0da168cf-5f6f-49e7-b584-63dc6078f6cb;15/06/2023;Ana Luiza Guerra;Sra. Beatriz Jesus;Boleto;9;84,98;764,82;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
b3d407ce-6266-4af6-92a7-7c1752d9b736;06/03/2023;Joaquim Jesus;Caleb das Neves;Cartão;2;132,8;265,6;Belo Horizonte;Tablet;PROD009;Informática
20306947-565d-44d6-9888-e4101795de22;29/03/2023;Sr. Dom Duarte;Giovanna Peixoto;Boleto;9;324,08;2916,72;Belo Horizonte;Micro-ondas;PROD010;Eletrodomésticos
d10f4d0e-3861-48b6-ab8a-d3c4027c5278;24/01/2023;Sr. Dom Duarte;Carlos Eduardo da Rocha;Pix;10;30,19;301,9;Belo Horizonte;Smartphone;PROD001;Eletrônicos
92870a57-4a7d-4b33-a748-287b58a5c897;18/11/2023;João Felipe da Paz;Otávio Rodrigues;Boleto;10;214,13;2141,3;Belo Horizonte;Smartphone;PROD001;Áudio e Vídeo
0d264ac7-c4a0-43da-8d7c-1a787d57e677;21/08/2023;Henry Souza;Melina Montenegro;Cartão;8;129,99;1039,92;Belo Horizonte;Câmera DSLR;PROD007;Informática
30590d89-7b8a-49a5-b62f-65f9b43d74f8;15/04/2023;Davi Melo;Maria Laura Silva;Pix;3;225,41;676,23;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
bc6c7860-6f2c-41ad-bca5-4cec53505802;24/07/2023;Dr. Vinicius Nunes;Felipe Pacheco;Boleto;6;432,13;2592,78;Belo Horizonte;Máquina de Lavar;PROD006;Informática
05b0451e-2b4d-40ba-8486-833b8c2e0ef2;27/08/2023;Henry Souza;Anthony das Neves;Dinheiro;9;285,21;2566,89;Belo Horizonte;Máquina de Lavar;PROD006;Eletrodomésticos
2f73b710-ddc3-4eb8-9869-b3db7190181b;16/07/2023;Sr. Dom Duarte;Sra. Gabrielly Siqueira;Pix;4;79,03;316,12;Belo Horizonte;Smartphone;PROD001;Informática
695b8e3a-0591-4907-8637-caad41a7ddac;08/04/2023;Dr. Vinicius Nunes;Murilo Cassiano;Dinheiro;3;408,6;1225,8;Belo Horizonte;Micro-ondas;PROD010;Informática
1b810f00-b96a-4ce1-9a63-e34974e601c8;16/02/2023;Dra. Pietra Gomes;Dom Farias;Dinheiro;8;440,75;3526;Belo Horizonte;Fone de Ouvido;PROD008;Eletrônicos
004563fe-45ed-438a-b182-2055f60a97c0;26/01/2023;Joaquim Jesus;Murilo Cassiano;Dinheiro;4;115,42;461,68;Belo Horizonte;Máquina de Lavar;PROD006;Eletrônicos
cc052e9b-7843-464e-bcbe-fa0d0e68c8ee;10/03/2023;Joaquim Jesus;Giovanna Peixoto;Boleto;5;272,98;1364,9;Belo Horizonte;Notebook;PROD002;Áudio e Vídeo
a0b3a864-2ffd-43f4-bbd6-e9813931ef85;19/10/2023;João Felipe da Paz;Bruna Rocha;Boleto;7;189,31;1325,17;Belo Horizonte;Câmera DSLR;PROD007;Eletrônicos
67ac3fcb-77b0-4b16-ba47-daa43475de97;09/10/2023;Joaquim Jesus;Caleb das Neves;Cartão;9;151,41;1362,69;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
62a9a8af-5f4d-4475-9d93-c8478ff4cfba;23/06/2023;João Felipe da Paz;Breno Guerra;Pix;3;487,79;1463,37;Belo Horizonte;Câmera DSLR;PROD007;Informática
0588b92f-0c21-427f-8015-73fddbcbd187;24/01/2023;Ryan Mendes;Natália Pereira;Boleto;4;305,21;1220,84;Belo Horizonte;Câmera DSLR;PROD007;Eletrônicos
b64f7c4f-cd80-4023-a65e-f45344d4f358;17/06/2023;Sr. Dom Duarte;Diogo Porto;Pix;8;264,47;2115,76;Belo Horizonte;TV 4K;PROD003;Eletrodomésticos
e5a95e2a-4777-4cd2-8c24-756a381d1ddc;17/09/2023;João Felipe da Paz;Enzo Cavalcanti;Dinheiro;7;495,4;3467,8;Belo Horizonte;Fogão;PROD005;Informática
6d5c5a39-7536-4890-a500-6eea76ee6239;19/06/2023;Henry Souza;Sra. Gabrielly Siqueira;Boleto;10;156,9;1569;Belo Horizonte;Smartphone;PROD001;Informática
66550c0a-0510-4939-9948-f5f792b1cc34;27/01/2023;Sr. Dom Duarte;Lívia Monteiro;Pix;1;302,49;302,49;Belo Horizonte;Fogão;PROD005;Eletrodomésticos
ad7e4cc2-4e04-492a-9509-2f0788145179;17/03/2023;Ana Luiza Guerra;Enzo Gabriel da Costa;Cartão;9;318,22;2863,98;Belo Horizonte;Micro-ondas;PROD010;Áudio e Vídeo
eb33046f-ed88-4882-9442-3bed6209bb4d;19/03/2023;Dra. Pietra Gomes;Melina Montenegro;Pix;4;19,28;77,12;Belo Horizonte;Máquina de Lavar;PROD006;Áudio e Vídeo
077ab2e9-162f-4735-a908-8eb4920eb6e5;01/02/2023;Dr. Vinicius Nunes;Sra. Antonella Monteiro;Pix;7;255,89;1791,23;Belo Horizonte;Micro-ondas;PROD010;Áudio e Vídeo
6036121a-2df2-48a7-addd-84d3600814cf;10/06/2023;Dr. Vinicius Nunes;Gabriela Albuquerque;Boleto;9;169,27;1523,43;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
5dd5887b-c3c2-4707-81dc-c665067e93cc;09/04/2023;Ana Luiza Guerra;Anthony das Neves;Boleto;9;183,6;1652,4;Belo Horizonte;Fogão;PROD005;Áudio e Vídeo
c7b9e4ac-6754-4c0b-953a-5b24eaaa1afc;27/12/2023;Ana Luiza Guerra;Melina Montenegro;Dinheiro;4;471,33;1885,32;Belo Horizonte;Fogão;PROD005;Informática
13a09f94-a1e6-4708-b7f7-51e131117135;28/05/2023;Henry Souza;Stella Porto;Dinheiro;6;245,1;1470,6;Belo Horizonte;Tablet;PROD009;Informática
62324a34-54c3-49f0-8643-5cd7155d63b3;22/01/2023;Joaquim Jesus;Srta. Sabrina da Mota;Cartão;7;411;2877;Belo Horizonte;TV 4K;PROD003;Informática
a4ea7ee1-1adf-4bbf-a104-f8337d807ef2;20/04/2023;Ana Luiza Guerra;Enzo Cavalcanti;Boleto;6;462,76;2776,56;Belo Horizonte;Fogão;PROD005;Áudio e Vídeo
54596b9b-b9d0-4305-a074-9380b63167ac;12/11/2023;Sr. Dom Duarte;Davi Lucca Borges;Pix;9;351,12;3160,08;Belo Horizonte;TV 4K;PROD003;Eletrônicos
89332e4a-ac95-4dd0-8f56-5f770d95947a;23/11/2023;Ana Luiza Guerra;Heitor Cardoso;Cartão;1;338,22;338,22;Belo Horizonte;Tablet;PROD009;Eletrodomésticos
6843fd2f-c344-4933-9c42-15d438d76de1;15/12/2023;Dr. Vinicius Nunes;Ayla Ferreira;Pix;7;171,84;1202,88;Belo Horizonte;Fone de Ouvido;PROD008;Eletrônicos
268d2600-0ecc-4315-8d4e-eacf0fe03152;30/11/2023;Ana Luiza Guerra;Felipe Pacheco;Boleto;7;329,92;2309,44;Belo Horizonte;Fone de Ouvido;PROD008;Áudio e Vídeo
ceb7d256-3aa4-4796-a769-c90cf1e0568d;30/11/2023;Sr. Dom Duarte;Arthur Marques;Cartão;6;149,85;899,1;Belo Horizonte;Smartphone;PROD001;Eletrônicos
392db53d-a86c-4fa1-b5bf-3fed5d121a04;23/07/2023;Laís Aragão;Julia da Cunha;Boleto;3;214,76;644,28;Belo Horizonte;TV 4K;PROD003;Eletrônicos
84bf2774-4494-46c8-b677-07104e6d3c66;21/06/2023;Joaquim Jesus;Gabriela Albuquerque;Dinheiro;1;14,54;14,54;Belo Horizonte;Micro-ondas;PROD010;Eletrônicos
6e1a0bd1-9b80-4968-baa3-fd791ed99856;09/04/2023;Henry Souza;João Pedro Camargo;Pix;3;427,02;1281,06;Belo Horizonte;Fone de Ouvido;PROD008;Informática
dfa87007-cfa0-4d97-9227-214deb1e250c;22/06/2023;Joaquim Jesus;Stella Porto;Pix;8;327,66;2621,28;Belo Horizonte;TV 4K;PROD003;Eletrônicos
424ac8b9-7a79-4d59-8592-f88e31f49a17;21/09/2023;Davi Melo;Anna Liz Dias;Dinheiro;3;309,37;928,11;Belo Horizonte;Câmera DSLR;PROD007;Áudio e Vídeo
5be9ff88-949b-42ee-9ecf-75fbad43fb93;15/06/2023;Ana Luiza Guerra;Ayla Ferreira;Boleto;2;100,54;201,08;Belo Horizonte;TV 4K;PROD003;Áudio e Vídeo
